period,time_order,team_abbrev,flag_type,player_name,description,flag_details
4,2272.0,DAL,lineup_size_deviation,,Gafford REBOUND (Off:2 Def:3),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Davis"
4,2284.0,DAL,action_by_non_lineup_player,Kyrie Irving,Player Kyrie Irving had action but not in lineup: MISS Irving 6' Driving Floating Jump Shot,Player Kyrie Irving had action but not in lineup: MISS Irving 6' Driving Floating Jump Shot
4,2284.0,DAL,lineup_size_deviation,,MISS Irving 6' Driving Floating Jump Shot,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Davis"
4,2287.0,DAL,action_by_non_lineup_player,Kyrie Irving,Player Kyrie Irving had action but not in lineup: Irving REBOUND (Off:2 Def:0),Player Kyrie Irving had action but not in lineup: Irving REBOUND (Off:2 Def:0)
4,2287.0,DAL,lineup_size_deviation,,Irving REBOUND (Off:2 Def:0),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Davis"
4,2301.0,DAL,action_by_non_lineup_player,Spencer Dinwiddie,Player Spencer Dinwiddie had action but not in lineup: MISS Dinwiddie 7' Driving Finger Roll Layup,Player Spencer Dinwiddie had action but not in lineup: MISS Dinwiddie 7' Driving Finger Roll Layup
4,2301.0,DAL,lineup_size_deviation,,MISS Dinwiddie 7' Driving Finger Roll Layup,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Davis"
4,2303.0,DAL,action_by_non_lineup_player,Daniel Gafford,Player Daniel Gafford had action but not in lineup: Gafford REBOUND (Off:3 Def:3),Player Daniel Gafford had action but not in lineup: Gafford REBOUND (Off:3 Def:3)
4,2303.0,DAL,lineup_size_deviation,,Gafford REBOUND (Off:3 Def:3),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Davis"
4,2304.0,DAL,action_by_non_lineup_player,Daniel Gafford,Player Daniel Gafford had action but not in lineup: Gafford 1' Putback Dunk (4 PTS),Player Daniel Gafford had action but not in lineup: Gafford 1' Putback Dunk (4 PTS)
4,2304.0,DAL,lineup_size_deviation,,Gafford 1' Putback Dunk (4 PTS),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Davis"
4,2318.0,DAL,lineup_size_deviation,,Thompson Violation:Kicked Ball (P.Ransom),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Davis"
4,2327.0,HOU,action_by_non_lineup_player,Cam Whitmore,Player Cam Whitmore had action but not in lineup: MISS Whitmore 3' Driving Layup,Player Cam Whitmore had action but not in lineup: MISS Whitmore 3' Driving Layup
4,2327.0,DAL,lineup_size_deviation,,MISS Whitmore 3' Driving Layup,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Davis"
4,2327.0,DAL,lineup_size_deviation,,Rockets Rebound,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Davis"
4,2327.0,DAL,lineup_size_deviation,,MAVERICKS Timeout: Regular (Full 4 Short 0),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Davis"
4,2327.0,DAL,lineup_size_deviation,,Instant Replay4th Period (4:59 PM EST),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Davis"
4,2327.0,DAL,lineup_size_deviation,,SUB: Ja. Green FOR Holiday,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Davis"
4,2327.0,DAL,lineup_size_deviation,,Jump Ball (CC) Gafford vs. Adams: Tip to Thompson,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Davis"
4,2342.0,DAL,lineup_size_deviation,,Thompson 11' Pullup Jump Shot (18 PTS),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Davis"
4,2358.0,DAL,action_by_non_lineup_player,Kyrie Irving,Player Kyrie Irving had action but not in lineup: Irving 13' Pullup Jump Shot (11 PTS),Player Kyrie Irving had action but not in lineup: Irving 13' Pullup Jump Shot (11 PTS)
4,2358.0,DAL,lineup_size_deviation,,Irving 13' Pullup Jump Shot (11 PTS),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Davis"
4,2370.0,DAL,action_by_non_lineup_player,Kyrie Irving,Player Kyrie Irving had action but not in lineup: Irving S.FOUL (P1.T2) (J.Schroeder),Player Kyrie Irving had action but not in lineup: Irving S.FOUL (P1.T2) (J.Schroeder)
4,2370.0,DAL,lineup_size_deviation,,Irving S.FOUL (P1.T2) (J.Schroeder),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Davis"
4,2370.0,DAL,lineup_size_deviation,,Whitmore Free Throw 1 of 2 (6 PTS),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Davis"
4,2370.0,DAL,lineup_size_deviation,,SUB: Exum FOR Dinwiddie,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2370.0,DAL,lineup_size_deviation,,Whitmore Free Throw 2 of 2 (7 PTS),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2380.0,DAL,action_by_non_lineup_player,Kyrie Irving,Player Kyrie Irving had action but not in lineup: Irving Bad Pass Turnover (P1.T4),Player Kyrie Irving had action but not in lineup: Irving Bad Pass Turnover (P1.T4)
4,2380.0,DAL,lineup_size_deviation,,Irving Bad Pass Turnover (P1.T4),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2387.0,DAL,lineup_size_deviation,,Thompson Lost Ball Turnover (P4.T6),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2394.0,DAL,lineup_size_deviation,,MAVERICKS Timeout: Regular (Full 5 Short 0),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2394.0,HOU,sub_in_player_already_in_lineup,Steven Adams,Attempted to sub in Steven Adams who is already in lineup,Attempted to sub in Steven Adams who is already in lineup
4,2394.0,DAL,lineup_size_deviation,,SUB: Sengun FOR Adams,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2394.0,HOU,lineup_size_deviation,,SUB: Sengun FOR Adams,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Jalen Green', 'Alperen Sengun', 'Cam Whitmore']; Last substitution: SUB: Sengun FOR Adams"
4,2394.0,DAL,lineup_size_deviation,,SUB: Brooks FOR Eason,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2394.0,HOU,lineup_size_deviation,,SUB: Brooks FOR Eason,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Jalen Green', 'Alperen Sengun', 'Cam Whitmore']; Last substitution: SUB: Brooks FOR Eason"
4,2401.0,DAL,lineup_size_deviation,,,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2401.0,HOU,lineup_size_deviation,,,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Jalen Green', 'Alperen Sengun', 'Cam Whitmore']; Last substitution: SUB: Brooks FOR Eason"
4,2404.0,DAL,lineup_size_deviation,,MISS Thompson 20' Jump Shot,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2404.0,HOU,lineup_size_deviation,,MISS Thompson 20' Jump Shot,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Jalen Green', 'Alperen Sengun', 'Cam Whitmore']; Last substitution: SUB: Brooks FOR Eason"
4,2406.0,DAL,lineup_size_deviation,,Thompson REBOUND (Off:1 Def:4),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2406.0,HOU,lineup_size_deviation,,Thompson REBOUND (Off:1 Def:4),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Jalen Green', 'Alperen Sengun', 'Cam Whitmore']; Last substitution: SUB: Brooks FOR Eason"
4,2411.0,HOU,action_by_non_lineup_player,Alperen Sengun,Player Alperen Sengun had action but not in lineup: Sengun Lost Ball Turnover (P1.T7),Player Alperen Sengun had action but not in lineup: Sengun Lost Ball Turnover (P1.T7)
4,2411.0,DAL,lineup_size_deviation,,Sengun Lost Ball Turnover (P1.T7),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2411.0,HOU,lineup_size_deviation,,Sengun Lost Ball Turnover (P1.T7),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Jalen Green', 'Alperen Sengun', 'Cam Whitmore']; Last substitution: SUB: Brooks FOR Eason"
4,2427.0,DAL,action_by_non_lineup_player,Max Christie,Player Max Christie had action but not in lineup: MISS Christie 3PT Jump Shot,Player Max Christie had action but not in lineup: MISS Christie 3PT Jump Shot
4,2427.0,DAL,lineup_size_deviation,,MISS Christie 3PT Jump Shot,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2427.0,HOU,lineup_size_deviation,,MISS Christie 3PT Jump Shot,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Jalen Green', 'Alperen Sengun', 'Cam Whitmore']; Last substitution: SUB: Brooks FOR Eason"
4,2429.0,DAL,action_by_non_lineup_player,Daniel Gafford,Player Daniel Gafford had action but not in lineup: Gafford REBOUND (Off:4 Def:3),Player Daniel Gafford had action but not in lineup: Gafford REBOUND (Off:4 Def:3)
4,2429.0,DAL,lineup_size_deviation,,Gafford REBOUND (Off:4 Def:3),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2429.0,HOU,lineup_size_deviation,,Gafford REBOUND (Off:4 Def:3),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Jalen Green', 'Alperen Sengun', 'Cam Whitmore']; Last substitution: SUB: Brooks FOR Eason"
4,2430.0,HOU,action_by_non_lineup_player,Alperen Sengun,Player Alperen Sengun had action but not in lineup: Sengun S.FOUL (P4.T1) (J.Schroeder),Player Alperen Sengun had action but not in lineup: Sengun S.FOUL (P4.T1) (J.Schroeder)
4,2430.0,DAL,lineup_size_deviation,,Sengun S.FOUL (P4.T1) (J.Schroeder),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2430.0,HOU,lineup_size_deviation,,Sengun S.FOUL (P4.T1) (J.Schroeder),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Jalen Green', 'Alperen Sengun', 'Cam Whitmore']; Last substitution: SUB: Brooks FOR Eason"
4,2430.0,DAL,lineup_size_deviation,,MISS Gafford Free Throw 1 of 2,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2430.0,HOU,lineup_size_deviation,,MISS Gafford Free Throw 1 of 2,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Jalen Green', 'Alperen Sengun', 'Cam Whitmore']; Last substitution: SUB: Brooks FOR Eason"
4,2430.0,DAL,lineup_size_deviation,,MAVERICKS Rebound,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2430.0,HOU,lineup_size_deviation,,MAVERICKS Rebound,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Jalen Green', 'Alperen Sengun', 'Cam Whitmore']; Last substitution: SUB: Brooks FOR Eason"
4,2430.0,DAL,lineup_size_deviation,,MISS Gafford Free Throw 2 of 2,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2430.0,HOU,lineup_size_deviation,,MISS Gafford Free Throw 2 of 2,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Jalen Green', 'Alperen Sengun', 'Cam Whitmore']; Last substitution: SUB: Brooks FOR Eason"
4,2432.0,HOU,action_by_non_lineup_player,Alperen Sengun,Player Alperen Sengun had action but not in lineup: Sengun REBOUND (Off:1 Def:6),Player Alperen Sengun had action but not in lineup: Sengun REBOUND (Off:1 Def:6)
4,2432.0,DAL,lineup_size_deviation,,Sengun REBOUND (Off:1 Def:6),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2432.0,HOU,lineup_size_deviation,,Sengun REBOUND (Off:1 Def:6),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Jalen Green', 'Alperen Sengun', 'Cam Whitmore']; Last substitution: SUB: Brooks FOR Eason"
4,2442.0,HOU,action_by_non_lineup_player,Jalen Green,Player Jalen Green had action but not in lineup: MISS Ja. Green 1' Driving Layup,Player Jalen Green had action but not in lineup: MISS Ja. Green 1' Driving Layup
4,2442.0,DAL,lineup_size_deviation,,MISS Ja. Green 1' Driving Layup,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2442.0,HOU,lineup_size_deviation,,MISS Ja. Green 1' Driving Layup,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Jalen Green', 'Alperen Sengun', 'Cam Whitmore']; Last substitution: SUB: Brooks FOR Eason"
4,2442.0,DAL,lineup_size_deviation,,Rockets Rebound,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2442.0,HOU,lineup_size_deviation,,Rockets Rebound,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Jalen Green', 'Alperen Sengun', 'Cam Whitmore']; Last substitution: SUB: Brooks FOR Eason"
4,2442.0,DAL,action_by_non_lineup_player,Max Christie,Player Max Christie had action but not in lineup: Christie L.B.FOUL (P3.T3) (J.Schroeder),Player Max Christie had action but not in lineup: Christie L.B.FOUL (P3.T3) (J.Schroeder)
4,2442.0,DAL,lineup_size_deviation,,Christie L.B.FOUL (P3.T3) (J.Schroeder),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2442.0,HOU,lineup_size_deviation,,Christie L.B.FOUL (P3.T3) (J.Schroeder),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Jalen Green', 'Alperen Sengun', 'Cam Whitmore']; Last substitution: SUB: Brooks FOR Eason"
4,2442.0,DAL,sub_out_player_not_in_lineup,Naji Marshall,Attempted to sub out Naji Marshall who is not in lineup,Attempted to sub out Naji Marshall who is not in lineup
